"year","month","date","shipname","category","commodity","species","landings","catches","value","price"
2000,1,2000-01-01,"MARIAELISA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",80,80,1600,20
2000,1,2000-01-01,"MAZCU1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",124702,124702,1247020,10
2000,1,2000-01-01,"NAIR3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",97759,97759,879831,9
2000,1,2000-01-01,"NANA","Atun","Albacora ent. fca.","Thunnus alalunga",2000,2000,16000,8
2000,1,2000-01-01,"NANA","Atun","Albacora ent. fca.","Thunnus alalunga",3821,3821,45852,12
2000,1,2000-01-01,"NANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",74,74,296,4
2000,1,2000-01-01,"NANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",6800,6800,23200,3
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",90,90,1080,12
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",200,200,3000,15
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",334,334,2004,6
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",1000,1000,4500,4
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",1224,1224,4896,4
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",1350,1350,6750,5
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",6200,6200,15350,2
2000,1,2000-01-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",30763,30763,136052,4
2000,1,2000-01-01,"NANA","Barrilete","Barrilete cocido","Katsuwonus pelamis",300,360,1500,5
2000,1,2000-01-01,"NANA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",200,220,600,3
2000,1,2000-01-01,"NANA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",300,330,3000,10
2000,1,2000-01-01,"NANA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",500,550,500,1
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",10,10,50,5
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",10,10,100,10
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",18,18,180,10
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",50,50,50,1
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",95,95,475,5
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",106,106,212,2
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,800,4
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",295,295,1475,5
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",600,600,1200,2
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",608,608,3040,5
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1300,1300,3900,3
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1480,1480,4440,3
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",5000,5000,0,0
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6250,6250,16500,3
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",11498,11498,24996,2
2000,1,2000-01-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",17900,17900,39300,2
2000,1,2000-01-01,"NANA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",500,500,1500,3
2000,1,2000-01-01,"NANA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",2040,2040,6120,3
2000,1,2000-01-01,"NANA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",90,112.5,360,4
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",14,14,112,8
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",31,31,31,1
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",60,60,1200,20
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",100,100,300,3
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",100,100,500,5
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",120,120,720,6
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",120,120,1800,15
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",500,500,4000,8
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",570,570,4560,8
2000,1,2000-01-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",2050,2050,20500,10
2000,1,2000-01-01,"OLIVIA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",97707,97707,879363,9
2000,1,2000-01-01,"PROGRESO1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",40,40,400,10
2000,1,2000-01-01,"SANDOKAN","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",133590,133590,1335900,10
2000,1,2000-01-01,"SANDOKAN","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",54218,54218,542180,10
2000,1,2000-01-01,"SANIGNACIO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",101803,101803,1018030,10
2000,1,2000-01-01,"SANTACRUZ10","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",350,350,350,1
2000,1,2000-01-01,"TATIANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",64252,64252,642520,10
2000,1,2000-01-01,"TATIANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",57068,57068,570680,10
2000,1,2000-01-01,"VICTORIAEUGENIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",55,55,440,8
2000,2,2000-02-01,"ABELNOE3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",900,900,1800,2
2000,2,2000-02-01,"ANAMARIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",32725,32725,327250,10
2000,2,2000-02-01,"ANAMARIA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",27424,27424,274240,10
2000,2,2000-02-01,"ATUN7","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",116745,116745,1517685,13
2000,2,2000-02-01,"AZTECA10","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",603844,603844,3019220,5
2000,2,2000-02-01,"AZTECA10","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1098,1098,5490,5
2000,2,2000-02-01,"AZTECA5","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",8629,8629,43145,5
2000,2,2000-02-01,"AZTECA9","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",562754,562754,2813770,5
2000,2,2000-02-01,"CHAMULA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1020,1020,2040,2
2000,2,2000-02-01,"COZAR3","Atun","Atun desv. fco.","Thunnus spp",450,495,2250,5
2000,2,2000-02-01,"DAMASTA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",620,682,6200,10
2000,2,2000-02-01,"ELRENEGADO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",120,120,1200,10
2000,2,2000-02-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",127000,127000,762000,6
2000,2,2000-02-01,"GUAYMAS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",59480,59480,297400,5
2000,2,2000-02-01,"ISABEL1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",15000,15000,450000,30
2000,2,2000-02-01,"JUANPABLO1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",127770,127770,1277700,10
2000,2,2000-02-01,"JUANPABLOIICABOTOSCEDMEXLIB","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",223964,223964,2239640,10
2000,2,2000-02-01,"LIZZY","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",100,100,2500,25
2000,2,2000-02-01,"MANOLO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",199047,199047,1990470,10
2000,2,2000-02-01,"MARFLOTA1","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",223,245.3,2230,10
2000,2,2000-02-01,"MARIAELISA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",200,200,2000,10
2000,2,2000-02-01,"MARIAVALERIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",559049,559049,3913343,7
2000,2,2000-02-01,"MARIAW","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",29272,29272,292720,10
2000,2,2000-02-01,"MARIAW","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6580,6580,65800,10
2000,2,2000-02-01,"MAZCU1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",186779,186779,1867790,10
2000,2,2000-02-01,"MONICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",244740,244740,1957920,8
2000,2,2000-02-01,"NAIR2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2125,2125,10625,5
2000,2,2000-02-01,"NAIR3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",170991,170991,1538919,9
2000,2,2000-02-01,"NANA","Atun","Albacora ent. fca.","Thunnus alalunga",50,50,850,17
2000,2,2000-02-01,"NANA","Atun","Albacora ent. fca.","Thunnus alalunga",190,190,1900,10
2000,2,2000-02-01,"NANA","Atun","Albacora ent. fca.","Thunnus alalunga",7530,7530,60240,8
2000,2,2000-02-01,"NANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",210,210,1890,9
2000,2,2000-02-01,"NANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",250,250,1000,4
2000,2,2000-02-01,"NANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",500,500,3000,6
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",53,53,477,9
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",100,100,700,7
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",180,180,1440,8
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",1000,1000,4000,4
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",1500,1500,4500,3
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",1800,1800,9000,5
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",2200,2200,8800,4
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",2600,2600,10400,4
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",3800,3800,19000,5
2000,2,2000-02-01,"NANA","Atun","Atun ent. fco.","Thunnus spp",8644,8644,34576,4
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",7,7,42,6
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",18,18,54,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",31,31,93,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",31,31,310,10
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,300,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,300,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",125,125,375,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",150,150,750,5
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",180,180,720,4
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,3000,15
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,900,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",500,500,1500,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1496,1496,4128,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1600,1600,8000,5
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1900,1900,5700,3
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2500,2500,5000,2
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6250,6250,6250,1
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",7500,7500,7500,1
2000,2,2000-02-01,"NANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",21000,21000,21000,1
2000,2,2000-02-01,"NANA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",150,150,450,3
2000,2,2000-02-01,"NANA","Bonito","Bonito desv. y desc. fco.","Euthynnus alletteratus",1118,1397.5,7741,7
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",55,55,550,10
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",134,134,268,2
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",198,198,396,2
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",300,300,1800,6
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",800,800,4000,5
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",850,850,5950,7
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1000,1000,2000,2
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1500,1500,2100,1
2000,2,2000-02-01,"NANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1550,1550,9950,6
2000,2,2000-02-01,"NEREYDA1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",145,145,1450,10
2000,2,2000-02-01,"PROGRESO1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",148,148,1480,10
2000,2,2000-02-01,"SANIGNACIO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",120105,120105,1201050,10
2000,2,2000-02-01,"SANTACRUZ2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,200,1
2000,2,2000-02-01,"TATIANA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",35922,35922,359220,10
2000,2,2000-02-01,"TATIANA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9148,9148,91480,10
2000,2,2000-02-01,"TUTANKAMON","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",334467,334467,3344670,10
2000,2,2000-02-01,"VENTOSA4","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",350,385,1750,5
2000,2,2000-02-01,"YUMANO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",400,400,9100,23
2000,3,2000-03-01,"AZTECA6","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",597876,597876,2989380,5
2000,3,2000-03-01,"AZTECA6","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",364816,364816,1824080,5
2000,3,2000-03-01,"AZTECA7","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",15863,15863,79315,5
2000,3,2000-03-01,"AZTECA8","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",534564,534564,2672820,5
